Type,FiscalYear,WorkPeriod,StatedDistrict,PresentDayDistrict,ProjectDistrict,ProjectName,PlacementLocation,RemovedFromNavPath,VolumePlaced,VolumePlacedUnit,MeasurementType,WeightPlaced,WeightPlacedUnit,MaterialPlaced,WorkType,OperationID,DistrictID,ProjectID,ApproxPageNumber,Appendix,Offset,FileVolume,FilePart
Placement,1961,,New Orleans District,New Orleans District,New Orleans District,"MISSISSIPPI RIVER, BATON ROUGE TO THE  GULF OF MEXICO, LA.",jetty,,,,,"6,620",tons,stone,,8042355717192883,8042355717071481,8042355717111515,611,No,2402236,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,Baltimore District,Baltimore District,,"HONGA RIVER AND TAR BAY  (BARREN ISLAND GAPS), MD.",,Honga River and Tar Bay,"123,300",cubic yards,place measure,,,,,8042355717192628,8042355717071458,8042355717110969,272,No,1136343,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,,New Orleans District,New Orleans District,New Orleans District,"MISSISSIPPI RIVER, BATON ROUGE TO THE  GULF OF MEXICO, LA.",west jetty,,,,,"12,532",tons,,,8042355717192881,8042355717071481,8042355717111515,611,No,2402193,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,Rock Island District,Rock Island District,,RESEARCH AND DEVELOPMENT,dam,,"80,000",cubic yards,,,,structural concrete,,8042355717193136,8042355717071632,8042355717112319,1327,No,5283616,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,Existing Project,Rock Island District,Rock Island District,,"CHICAGO, BURLINGTON, AND QUINCY RAILROAD  COMPANY BRIDGE ACROSS THE MISSISSIPPI  RIVER AT QUINCY, ILL.",shore,channel,"23,000",cubic yards,,,,riprap,,8042355717193134,8042355717071632,8042355717112296,1289,No,5126540,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,Portland District,Portland District,Portland District,"COLUMBIA RIVER AT THE MOUTH, OREGON AND  WASHINGTON",,,,,,"108,000",tons,stone,,8042355717193382,8042355717071676,8042355717112825,1823,No,7260256,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,Philadelphia District,Philadelphia District,,"DELAWARE RIVER, PA., N. J., AND DEL.,  PHILADELPHIA, PA., TO THE SEA",,channel,"280,691",cubic yards,,,,material,,8042355717192609,8042355717071448,8042355717110883,213,No,902498,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,New Orleans District,New Orleans District,,"GULF INTRACOASTAL WATERWAY BETWEEN  APALACHEE BAY, FLA., AND THE MEXICAN  BORDER (NEW ORLEANS DISTRICT)",,lock chamber,,,,"4,500",tons,riprap,,8042355717192858,8042355717071481,8042355717111513,601,No,2365784,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,New Orleans District,New Orleans District,,"GULF INTRACOASTAL WATERWAY BETWEEN  APALACHEE BAY, FLA., AND THE MEXICAN  BORDER (NEW ORLEANS DISTRICT)",,,,,,504.8,tons,riprap,,8042355717192856,8042355717071481,8042355717111513,601,No,2365452,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,Existing Project,New England District,New England District,,"QUINCY SHORE BEACH, MASSACHUSETTS",wall,Sachem Creek,"126,000",cubic yards,,,,sand and gravel,,8042355717192593,8042355717071426,8042355717110622,65,No,297098,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,Existing Project,New England District,New England District,,"QUINCY SHORE BEACH, MASSACHUSETTS",bulkhead,Sachem Creek,"221,000",cubic yards,,,,sand thereon,,8042355717192593,8042355717071426,8042355717110622,65,No,297141,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,New Orleans District,New Orleans District,,"CYPRESS BAYOU AND WATERWAY BETWEEN  JEFFERSON, TEX., AND SHREVEPORT, LA.",dam,,,,,339.3,tons,quarry stone,,8042355717192841,8042355717071481,8042355717111512,592,No,2331088,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,San Francisco District,San Francisco District,,"SANTA CRUZ COUNTY, CALIF., SHORE PROTECTION",,,,,,"27,170",tons,stone,,8042355717193353,8042355717114255,8042355717112709,1690,No,6769743,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,New England District,New England District,New England District,"CONNECTICUT RIVER BELOW HARTFORD, CONN.",,,,,,"7,650",tons,stone,,8042355717192583,8042355717071426,8042355717110504,46,No,189029,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,New Orleans District,New Orleans District,,"CYPRESS BAYOU AND WATERWAY BETWEEN  JEFFERSON, TEX., AND SHREVEPORT, LA.",dam,,,,,30,tons,quarry rock and stone,,8042355717192839,8042355717071481,8042355717111512,592,No,2330995,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,Existing Project,San Francisco District,San Francisco District,,"SANTA CRUZ COUNTY, CALIF., SHORE PROTECTION",beach,,"712,000",cubic yards,,,,suitable sand,,8042355717193351,8042355717114255,8042355717112709,1689,No,6766564,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,New England District,New England District,New England District,"CONNECTICUT RIVER BELOW HARTFORD, CONN.",jetties,Connecticut River,,,,"6,600",tons,stone,,8042355717192581,8042355717071426,8042355717110504,45,No,188726,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,New Orleans District,New Orleans District,,"CYPRESS BAYOU AND WATERWAY BETWEEN  JEFFERSON, TEX., AND SHREVEPORT, LA.",weir,,50,cubic yards,,,,pit run,,8042355717192837,8042355717071481,8042355717111512,592,No,2330861,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,New Orleans District,New Orleans District,,"CYPRESS BAYOU AND WATERWAY BETWEEN  JEFFERSON, TEX., AND SHREVEPORT, LA.",dam,,,,,5,tons,quarry stone,,8042355717192834,8042355717071481,8042355717111512,591,No,2330584,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,Omaha District,Omaha District,,"MISSOURI RIVER, KANSAS CITY TO SIOUX CITY",,clearing channel,"338,520",cubic yards,,,,,,8042355717193090,8042355717071588,8042355717111976,998,No,3831743,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,San Francisco District,San Francisco District,,"HALFMOON BAY, CALIF.",breakwater,,,,,"496,200",tons,stone,,8042355717193347,8042355717114255,8042355717112681,1673,No,6706192,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,New Orleans District,New Orleans District,,"CYPRESS BAYOU AND WATERWAY BETWEEN  JEFFERSON, TEX., AND SHREVEPORT, LA.",,,45,cubic yards,,,,crushed rock,,8042355717192834,8042355717071481,8042355717111512,591,No,2330549,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,Omaha District,Omaha District,,"MISSOURI RIVER, KANSAS CITY TO SIOUX CITY",revetment,clearing channel,"541,594",cubic yards,,,,earth fill,,8042355717193090,8042355717071588,8042355717111976,998,No,3831647,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,Local Cooperation,Philadelphia District,Philadelphia District,Philadelphia District,"SCHUYLKILL RIVER, PA.",,,"60,000",cubic yards,,,,material,,8042355717193602,8042355717071448,8042355717110884,215,No,911614,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,End of Fiscal Year,Kansas City District,Kansas City District,,"TOPEKA, KANSAS RIVER, KANS.",levee,,"174,569",cubic yards,,,,earthfill,,8042355717193081,8042355717071586,8042355717111950,981,No,3766454,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,End of Fiscal Year,Kansas City District,Kansas City District,,"KANSAS CITYS ON MISSOURI AND KANSAS RIVERS,  MO. AND KANS.",dikes,Missouri River,"2,106,630",cubic yards,,,,,,8042355717193075,8042355717071586,8042355717111939,964,No,3706860,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,End of Fiscal Year,Kansas City District,Kansas City District,,"KANSAS CITYS ON MISSOURI AND KANSAS RIVERS,  MO. AND KANS.",,foreshore bar,,,,"25,426",tons,stone,,8042355717193072,8042355717071586,8042355717111939,964,No,3706611,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,End of Fiscal Year,Kansas City District,Kansas City District,,"KANSAS CITYS ON MISSOURI AND KANSAS RIVERS,  MO. AND KANS.",,foreshore bar,"34,047",cubic yards,,,,earthfill,,8042355717193072,8042355717071586,8042355717111939,964,No,3706577,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,San Francisco District,San Francisco District,San Francisco District,"HUMBOLDT HARBOR AND BAY, CALIF.",north jetty,project channels,"1,528",cubic yards,,,,concrete,,8042355717193321,8042355717114255,8042355717112672,1653,No,6629587,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,San Francisco District,San Francisco District,San Francisco District,"HUMBOLDT HARBOR AND BAY, CALIF.",jetties,project channels,,,,"17,378",tons,stone,,8042355717193321,8042355717114255,8042355717112672,1653,No,6629562,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,Existing Project,Los Angeles District,Los Angeles District,,"DOHENY BEACH STATE PARK, ORANGE COUNTY  PROTECTIVE BEACH AND GROINS, CALIF.",beach,San Juan Creek,"329,000",cubic yards,,,,suitable sand,,8042355717193317,8042355717071660,8042355717112653,1645,No,6592143,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,End of Fiscal Year,Los Angeles District,Los Angeles District,,"ANAHEIM BAY HARBOR, ORANGE COUNTY, CALIF.,  BEACH-EROSION CONTROL",groin,,"225,000",cubic yards,,,,sand,,8042355717193315,8042355717071660,8042355717112652,1644,No,6588824,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,End of Fiscal Year,Kansas City District,Kansas City District,,"MISSOURI RIVER, KANSAS CITY TO THE MOUTH",revetment,pilot canals,"1,546,493",cubic yards,,,,removal,,8042355717193060,8042355717071586,8042355717111934,953,No,3661285,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,Existing Project,Los Angeles District,Los Angeles District,,"ANAHEIM BAY HARBOR, ORANGE COUNTY, CALIF.,  BEACH-EROSION CONTROL",beach,,"1,000,000",cubic yards,,,,sand,,8042355717193313,8042355717071660,8042355717112652,1644,No,6586551,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,Mobile District,Mobile District,Mobile District,"PANAMA CITY HARBOR, FLA.",jetties,,,,,"2,148.3",tons,jetty stone,,8042355717192802,8042355717071478,8042355717111448,551,No,2185937,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,Existing Project,Los Angeles District,Los Angeles District,,"ANAHEIM BAY HARBOR, ORANGE COUNTY, CALIF.,  BEACH-EROSION CONTROL",shore,,"200,000",cubic yards,,,,sand,,8042355717193311,8042355717071660,8042355717112652,1644,No,6586433,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,Kansas City District,Kansas City District,,"MISSOURI RIVER, KANSAS CITY TO THE MOUTH",revetment,clearing channel,"858,640",cubic yards,,,,earthfill,,8042355717193056,8042355717071586,8042355717111934,953,No,3659835,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,Little Rock District,Little Rock District,,"GREERS FERRY RESERVOIR, WHITE RIVER BASIN, ARK.",dam,,,,,"1,307,333",pounds,,,8042355717193046,8042355717071581,8042355717111840,886,No,3408334,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,Little Rock District,Little Rock District,,"GREERS FERRY RESERVOIR, WHITE RIVER BASIN, ARK.",dikes,,"616,580",cubic yards,,,,concrete,,8042355717193046,8042355717071581,8042355717111840,886,No,3408297,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,Little Rock District,Little Rock District,,"GREERS FERRY RESERVOIR, WHITE RIVER BASIN, ARK.",dikes,,"1,763,630",cubic yards,,,,fill materials,,8042355717193046,8042355717071581,8042355717111840,886,No,3408239,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,,MISSISSIPPI RIVER COMMISSION,,,Yocona River,structures,Mississippi River,"124,532",cubic yards,,,,sand backfill,,8042355717193551,8042355717071751,8042355717113125,2032,No,8023701,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,Jacksonville District,Jacksonville District,,"PALM BEACH COUNTY FROM LAKE WORTH  INLET TO SOUTH LAKE WORTH INLET, FLA.",,,"44,090",cubic yards,,,,sand,,8042355717192784,8042355717071475,8042355717111421,526,No,2103392,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,,MISSISSIPPI RIVER COMMISSION,,,Yocona River,,Mississippi River,"59,272",cubic yards,,,,,,8042355717193551,8042355717071751,8042355717113125,2032,No,8023740,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,,MISSISSIPPI RIVER COMMISSION,,,Yocona River,embankment,,"319,366",cubic yards,,,,,,8042355717193538,8042355717071751,8042355717113125,2026,No,8005856,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,Little Rock District,Little Rock District,,"DARDANELLE LOCK AND DAM, ARKANSAS RIVER, ARK.  (LITTLE ROCK DISTRICT)",dam,,"138,282",cubic yards,,,,common excavatin,,8042355717193023,8042355717071581,8042355717111825,866,No,3335503,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,During Fiscal Year,Little Rock District,Little Rock District,,"ARKANSAS RIVER AND TRIBUTARIES, ARK. AND OKLA.",structures,Arkansas River,,,,"60,000",tons,rock,,8042355717193021,8042355717071581,8042355717111824,865,No,3331611,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
Placement,1961,,MISSISSIPPI RIVER COMMISSION,,,Yocona River,Levee,basin,"625,410",cubic yards,,,,earthwork,,8042355717193532,8042355717071751,8042355717113125,2025,No,8004034,2,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1961_Volume2.csv
